PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,CARRIER GLOBAL CORP.,-,CARR US,-,,"16,269","$1,793,633",0.01%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"593,914","$1,787,679",0.01%,
LISTED EQUITY,-,-,-,-,"AFLAC, INC.",-,AFL US,-,,"10,697","$1,787,104",0.01%,
LISTED EQUITY,-,-,-,-,MANULIFE FINANCIAL CORP.,-,MFC CN,-,,"35,918","$1,781,292",0.01%,
LISTED EQUITY,-,-,-,-,"QIFU TECHNOLOGY, INC.",-,QFIN US,-,,"28,641","$1,775,378",0.01%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"1,294,618","$1,773,627",0.01%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,"9,448","$1,771,185",0.01%,
LISTED EQUITY,-,-,-,-,"PACCAR, INC.",-,PCAR US,-,,"10,534","$1,769,657",0.01%,
LISTED EQUITY,-,-,-,-,ITOCHU CORP.,-,8001 JP,-,,"21,945","$1,766,306",0.01%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"5,337,583","$1,761,402",0.01%,
LISTED EQUITY,-,-,-,-,MOODY'S CORP.,-,MCO US,-,,"2,302","$1,760,170",0.01%,
LISTED EQUITY,-,-,-,-,"COINBASE GLOBAL, INC.",-,COIN US,-,,"4,381","$1,756,877",0.01%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"232,313","$1,756,283",0.01%,
LISTED EQUITY,-,-,-,-,NORFOLK SOUTHERN CORP.,-,NSC US,-,,"4,627","$1,753,942",0.01%,
LISTED EQUITY,-,-,-,-,"ROPER TECHNOLOGIES, INC.",-,ROP US,-,,"2,088","$1,753,152",0.01%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,"7,484","$1,751,095",0.01%,
LISTED EQUITY,-,-,-,-,ALIBABA GROUP HOLDING LTD.,-,9988 HK,-,,"101,529","$1,739,472",0.01%,
LISTED EQUITY,-,-,-,-,GRUMA SAB DE CV,-,GRUMAB MM,-,,"68,467","$1,733,225",0.01%,
LISTED EQUITY,-,-,-,-,"KE HOLDINGS, INC.",-,BEKE US,-,,"58,240","$1,732,665",0.01%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,"12,215","$1,730,503",0.01%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"1,324,005","$1,727,826",0.01%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"638,511","$1,723,980",0.01%,
LISTED EQUITY,-,-,-,-,MAKITA CORP.,-,6586 JP,-,,"34,480","$1,716,104",0.01%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"291,790","$1,715,340",0.01%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"178,969","$1,712,097",0.01%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,"13,400","$1,708,301",0.01%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"50,134","$1,704,054",0.01%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,"14,421","$1,688,247",0.01%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,"12,319","$1,685,124",0.01%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"657,355","$1,676,256",0.01%,
LISTED EQUITY,-,-,-,-,"ECOLAB, INC.",-,ECL US,-,,"4,415","$1,670,946",0.01%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML US,-,,"1,477","$1,653,497",0.01%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,"7,137","$1,647,486",0.01%,
LISTED EQUITY,-,-,-,-,ADVANTECH CO. LTD.,-,2395 TT,-,,"96,469","$1,646,740",0.01%,
LISTED EQUITY,-,-,-,-,ABRDN PLC,-,ABDN LN,-,,"568,687","$1,623,683",0.01%,
LISTED EQUITY,-,-,-,-,BARCLAYS PLC,-,BARC LN,-,,"299,122","$1,622,456",0.01%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"59,509","$1,620,836",0.01%,
LISTED EQUITY,-,-,-,-,TC ENERGY CORP.,-,TRP CN,-,,"21,392","$1,609,318",0.01%,
LISTED EQUITY,-,-,-,-,"QUEST DIAGNOSTICS, INC.",-,DGX US,-,,"6,570","$1,600,903",0.01%,
LISTED EQUITY,-,-,-,-,EVONIK INDUSTRIES AG,-,EVK GR,-,,"57,000","$1,594,884",0.01%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,"6,394","$1,594,421",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"107,542","$1,583,838",0.01%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,"3,993","$1,581,165",0.01%,
LISTED EQUITY,-,-,-,-,"OLD DOMINION FREIGHT LINE, INC.",-,ODFL US,-,,"5,541","$1,578,654",0.01%,
LISTED EQUITY,-,-,-,-,PHILLIPS 66,-,PSX US,-,,"8,565","$1,576,013",0.01%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,"86,807","$1,572,329",0.01%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,"13,370","$1,571,992",0.01%,
LISTED EQUITY,-,-,-,-,OTSUKA CORP.,-,4768 JP,-,,"42,010","$1,558,117",0.01%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"26,436","$1,556,212",0.01%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"478,522","$1,555,198",0.01%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"124,413","$1,555,152",0.01%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,"11,282","$1,554,771",0.01%,
LISTED EQUITY,-,-,-,-,DEMANT AS,-,DEMANT DC,-,,"26,196","$1,552,147",0.01%,
LISTED EQUITY,-,-,-,-,REDE D'OR SAO LUIZ SA,-,RDOR3 BZ,-,,"233,546","$1,552,081",0.01%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"39,113","$1,535,675",0.01%,
LISTED EQUITY,-,-,-,-,"ROSS STORES, INC.",-,ROST US,-,,"6,281","$1,534,709",0.01%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,"5,894","$1,529,104",0.01%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,"3,377","$1,521,589",0.01%,
LISTED EQUITY,-,-,-,-,HAVELLS INDIA LTD.,-,HAVL IN,-,,"48,070","$1,519,048",0.01%,
LISTED EQUITY,-,-,-,-,"F5, INC.",-,FFIV US,-,,"3,721","$1,511,119",0.01%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,"4,995","$1,509,659",0.01%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,"5,624","$1,508,735",0.01%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"95,440","$1,505,573",0.01%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"54,491","$1,504,700",0.01%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"1,078,105","$1,503,956",0.01%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,"3,213","$1,502,961",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,"12,821","$1,498,608",0.01%,
LISTED EQUITY,-,-,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,ICG LN,-,,"35,840","$1,497,751",0.01%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"941,788","$1,492,733",0.01%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005380 KS,-,,"6,408","$1,490,255",0.01%,
LISTED EQUITY,-,-,-,-,CPFL ENERGIA SA,-,CPFE3 BZ,-,,"180,342","$1,489,409",0.01%,
LISTED EQUITY,-,-,-,-,CREDICORP LTD.,-,BAP US,-,,"5,026","$1,487,983",0.01%,
LISTED EQUITY,-,-,-,-,EVOLUTION AB,-,EVO SS,-,,"11,920","$1,485,907",0.01%,
LISTED EQUITY,-,-,-,-,FAST RETAILING CO. LTD.,-,9983 JP,-,,"2,678","$1,480,947",0.01%,
LISTED EQUITY,-,-,-,-,SWIGGY LTD.,-,SWIGGY IN,-,,"144,994","$1,479,546",0.01%,
LISTED EQUITY,-,-,-,-,TOKYO GAS CO. LTD.,-,9531 JP,-,,"32,917","$1,478,312",0.01%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD.,-,1209 HK,-,,"246,013","$1,478,269",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,"16,932","$1,472,911",0.01%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,"6,437","$1,469,447",0.01%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,"1,286","$1,463,250",0.01%,
LISTED EQUITY,-,-,-,-,CARPENTER TECHNOLOGY CORP.,-,CRS US,-,,"5,336","$1,462,526",0.01%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,"6,903","$1,460,960",0.01%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,"11,194","$1,460,323",0.01%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,"20,625","$1,457,642",0.01%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,"13,327","$1,451,516",0.01%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,"14,847","$1,451,424",0.01%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,"10,108","$1,448,732",0.01%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY PLC,-,TEL US,-,,"6,273","$1,448,534",0.01%,
LISTED EQUITY,-,-,-,-,"CONSTRUCTION PARTNERS, INC.",-,ROAD US,-,,"10,102","$1,443,358",0.01%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"22,444","$1,439,576",0.01%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,"11,518","$1,433,173",0.01%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,"19,814","$1,428,418",0.01%,
LISTED EQUITY,-,-,-,-,ORACLE CORP. JAPAN,-,4716 JP,-,,"9,148","$1,424,660",0.01%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"1,424,136","$1,415,393",0.01%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,"8,532","$1,412,381",0.01%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,"3,797","$1,406,611",0.01%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,"3,521","$1,405,645",0.01%,
LISTED EQUITY,-,-,-,-,GENTEX CORP.,-,GNTX US,-,,"30,288","$1,405,422",0.01%,
LISTED EQUITY,-,-,-,-,MERCEDES-BENZ GROUP AG,-,MBG GR,-,,"15,567","$1,400,681",0.01%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,"3,850","$1,397,169",0.01%,
LISTED EQUITY,-,-,-,-,NRW HOLDINGS LTD.,-,NWH AU,-,,"363,157","$1,394,524",0.01%,
LISTED EQUITY,-,-,-,-,"HORIZON ROBOTICS, INC.",-,9660 HK,-,,"1,854,182","$1,387,882",0.01%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"23,024","$1,384,093",0.01%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"120,286","$1,383,464",0.01%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"7,197","$1,377,851",0.01%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"25,245","$1,374,009",0.01%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"60,272","$1,372,918",0.01%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"59,846","$1,361,974",0.01%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,"9,976","$1,361,312",0.01%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"167,117","$1,354,868",0.01%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"67,705","$1,353,917",0.01%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"941,610","$1,351,210",0.01%,
LISTED EQUITY,-,-,-,-,EMBRAER SA,-,EMBR3 BZ,-,,"91,708","$1,347,198",0.01%,
LISTED EQUITY,-,-,-,-,"TPG, INC.",-,TPG US,-,,"13,136","$1,333,219",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ US,-,,"26,491","$1,320,801",0.01%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"94,276","$1,319,862",0.01%,
LISTED EQUITY,-,-,-,-,"EMEMORY TECHNOLOGY, INC.",-,3529 TT,-,,"7,978","$1,318,617",0.01%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE INDIA LTD.,-,CLGT IN,-,,"26,053","$1,317,546",0.01%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN AU,-,,"159,473","$1,317,249",0.01%,
LISTED EQUITY,-,-,-,-,SANDS CHINA LTD.,-,1928 HK,-,,"302,637","$1,315,122",0.01%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"40,125","$1,307,789",0.01%,
LISTED EQUITY,-,-,-,-,"L3HARRIS TECHNOLOGIES, INC.",-,LHX US,-,,"3,849","$1,307,400",0.01%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,"5,555","$1,299,033",0.01%,
LISTED EQUITY,-,-,-,-,BAKER HUGHES CO.,-,BKR US,-,,"19,503","$1,292,129",0.01%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,"3,970","$1,290,025",0.01%,
LISTED EQUITY,-,-,-,-,"Q2 HOLDINGS, INC.",-,QTWO US,-,,"7,863","$1,278,145",0.01%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,"17,886","$1,270,112",0.01%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,"13,442","$1,268,861",0.01%,
LISTED EQUITY,-,-,-,-,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502 JP,-,,"29,431","$1,264,580",0.01%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,"13,697","$1,260,116",0.01%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,"3,377","$1,258,146",0.01%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,"3,303","$1,255,306",0.01%,
LISTED EQUITY,-,-,-,-,ZIP CO. LTD.,-,ZIP AU,-,,"423,936","$1,254,850",0.01%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,"10,133","$1,251,339",0.01%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,"13,069","$1,249,882",0.01%,
LISTED EQUITY,-,-,-,-,WAL-MART DE MEXICO SAB DE CV,-,WALMEX MM,-,,"292,573","$1,247,440",0.01%,
LISTED EQUITY,-,-,-,-,"CORNING, INC.",-,GLW US,-,,"16,222","$1,245,044",0.01%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,"5,645","$1,244,563",0.01%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,"12,277","$1,242,892",0.01%,
LISTED EQUITY,-,-,-,-,"AMETEK, INC.",-,AME US,-,,"4,259","$1,239,879",0.01%,
LISTED EQUITY,-,-,-,-,"YUM CHINA HOLDINGS, INC.",-,YUMC US,-,,"15,764","$1,226,448",0.01%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,"8,599","$1,218,413",0.01%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"75,984","$1,214,958",0.01%,
LISTED EQUITY,-,-,-,-,MAZDA MOTOR CORP.,-,7261 JP,-,,"109,090","$1,214,720",0.01%,
LISTED EQUITY,-,-,-,-,TORRENT PHARMACEUTICALS LTD.,-,TRP IN,-,,"19,132","$1,212,735",0.01%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,"19,930","$1,211,597",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,"15,413","$1,209,404",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,"7,355","$1,205,606",0.01%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI ELECTRIC CO. LTD.,-,267260 KS,-,,"2,873","$1,203,993",0.01%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,"11,646","$1,199,552",0.01%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"25,061","$1,198,376",0.01%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,"5,622","$1,192,054",0.01%,
LISTED EQUITY,-,-,-,-,CURTISS-WRIGHT CORP.,-,CW US,-,,"2,079","$1,191,822",0.01%,
LISTED EQUITY,-,-,-,-,INTERGLOBE AVIATION LTD.,-,INDIGO IN,-,,"13,842","$1,189,272",0.01%,
LISTED EQUITY,-,-,-,-,NONGFU SPRING CO. LTD.,-,9633 HK,-,,"168,378","$1,188,563",0.01%,
LISTED EQUITY,-,-,-,-,MAKEMYTRIP LTD.,-,MMYT US,-,,"6,550","$1,187,772",0.01%,
LISTED EQUITY,-,-,-,-,"RADNET, INC.",-,RDNT US,-,,"10,457","$1,179,584",0.01%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,"4,317","$1,169,584",0.01%,
LISTED EQUITY,-,-,-,-,"JEFFERIES FINANCIAL GROUP, INC.",-,JEF US,-,,"9,152","$1,158,847",0.01%,
LISTED EQUITY,-,-,-,-,"DELL TECHNOLOGIES, INC.",-,DELL US,-,,"6,215","$1,156,617",0.01%,
LISTED EQUITY,-,-,-,-,ANHEUSER-BUSCH INBEV SA,-,ABI BB,-,,"14,313","$1,155,068",0.01%,
LISTED EQUITY,-,-,-,-,MOSAIC CO.,-,MOS US,-,,"29,078","$1,154,403",0.01%,
LISTED EQUITY,-,-,-,-,SOFTBANK CORP.,-,9434 JP,-,,"564,408","$1,153,693",0.01%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,"4,967","$1,152,898",0.01%,
LISTED EQUITY,-,-,-,-,BELLEVUE GOLD LTD.,-,BGL AU,-,,"1,024,548","$1,152,616",0.01%,
LISTED EQUITY,-,-,-,-,FTAI AVIATION LTD.,-,FTAI US,-,,"4,941","$1,149,423",0.01%,
LISTED EQUITY,-,-,-,-,RATIONAL AG,-,RAA GR,-,,833,"$1,148,389",0.01%,
LISTED EQUITY,-,-,-,-,TOTALENERGIES SE,-,TTE FP,-,,"12,788","$1,141,450",0.01%,
LISTED EQUITY,-,-,-,-,FORTUM OYJ,-,FORTUM FH,-,,"50,302","$1,136,999",0.01%,
LISTED EQUITY,-,-,-,-,"COPART, INC.",-,CPRT US,-,,"12,128","$1,124,143",0.00%,
LISTED EQUITY,-,-,-,-,"ARGAN, INC.",-,AGX US,-,,"5,058","$1,119,567",0.00%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,"7,638","$1,113,017",0.00%,
LISTED EQUITY,-,-,-,-,"ROCKET LAB USA, INC.",-,RKLB US,-,,"27,025","$1,111,737",0.00%,
LISTED EQUITY,-,-,-,-,"VOYA FINANCIAL, INC.",-,VOYA US,-,,"9,999","$1,111,547",0.00%,
LISTED EQUITY,-,-,-,-,"CHENIERE ENERGY, INC.",-,LNG US,-,,"3,195","$1,108,756",0.00%,
LISTED EQUITY,-,-,-,-,VERONA PHARMA PLC,-,VRNA US,-,,"14,772","$1,107,954",0.00%,
LISTED EQUITY,-,-,-,-,KALYAN JEWELLERS INDIA LTD.,-,KALYANKJ IN,-,,"76,528","$1,106,242",0.00%,
LISTED EQUITY,-,-,-,-,CREDO TECHNOLOGY GROUP HOLDING LTD.,-,CRDO US,-,,"10,183","$1,105,352",0.00%,
LISTED EQUITY,-,-,-,-,ENI SPA,-,ENI IM,-,,"49,943","$1,093,380",0.00%,
LISTED EQUITY,-,-,-,-,NORDEA BANK ABP,-,NDA FH,-,,"62,255","$1,093,251",0.00%,
LISTED EQUITY,-,-,-,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,-,WAB US,-,,"3,552","$1,087,470",0.00%,
LISTED EQUITY,-,-,-,-,"SUN LIFE FINANCIAL, INC.",-,SLF CN,-,,"11,346","$1,087,446",0.00%,
LISTED EQUITY,-,-,-,-,ORION OYJ,-,ORNBV FH,-,,"15,143","$1,083,382",0.00%,
LISTED EQUITY,-,-,-,-,"IQVIA HOLDINGS, INC.",-,IQV US,-,,"3,411","$1,082,348",0.00%,
LISTED EQUITY,-,-,-,-,WIX.COM LTD.,-,WIX US,-,,"3,118","$1,080,368",0.00%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHP SW,-,,"2,407","$1,074,221",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"38,580","$1,073,667",0.00%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,"8,479","$1,070,630",0.00%,
LISTED EQUITY,-,-,-,-,DB INSURANCE CO. LTD.,-,005830 KS,-,,"9,488","$1,070,071",0.00%,
LISTED EQUITY,-,-,-,-,ORORA LTD.,-,ORA AU,-,,"434,386","$1,068,589",0.00%,
LISTED EQUITY,-,-,-,-,BARRICK GOLD CORP.,-,GOLD US,-,,"42,676","$1,068,358",0.00%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"144,488","$1,064,871",0.00%,
LISTED EQUITY,-,-,-,-,WH GROUP LTD.,-,288 HK,-,,"852,142","$1,064,838",0.00%,
LISTED EQUITY,-,-,-,-,KONECRANES OYJ,-,KCR FH,-,,"10,397","$1,064,221",0.00%,
LISTED EQUITY,-,-,-,-,"INGERSOLL RAND, INC.",-,IR US,-,,"7,283","$1,063,974",0.00%,
LISTED EQUITY,-,-,-,-,PAMPA ENERGIA SA,-,PAM US,-,,"7,465","$1,060,272",0.00%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,SQ US,-,,"7,709","$1,058,188",0.00%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"8,592","$1,058,144",0.00%,
LISTED EQUITY,-,-,-,-,BHARTI AIRTEL LTD.,-,BHARTI IN,-,,"35,192","$1,054,115",0.00%,
LISTED EQUITY,-,-,-,-,PEOPLE'S INSURANCE CO. GROUP OF CHINA LTD.,-,1339 HK,-,,"1,309,999","$1,054,095",0.00%,
LISTED EQUITY,-,-,-,-,KONAMI GROUP CORP.,-,9766 JP,-,,"6,923","$1,053,024",0.00%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"13,185","$1,052,194",0.00%,
LISTED EQUITY,-,-,-,-,PIPER SANDLER COS.,-,PIPR US,-,,"2,171","$1,051,530",0.00%,
LISTED EQUITY,-,-,-,-,ARB CORP. LTD.,-,ARB AU,-,,"25,814","$1,048,288",0.00%,
LISTED EQUITY,-,-,-,-,"QUANTA COMPUTER, INC.",-,2382 TT,-,,"73,878","$1,044,556",0.00%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,"16,994","$1,041,653",0.00%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,"7,069","$1,040,271",0.00%,
LISTED EQUITY,-,-,-,-,JENTECH PRECISION INDUSTRIAL CO. LTD.,-,3653 TT,-,,"13,762","$1,033,940",0.00%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLTR LN,-,,"2,447","$1,025,783",0.00%,
LISTED EQUITY,-,-,-,-,"AMER SPORTS, INC.",-,AS US,-,,"22,711","$1,025,618",0.00%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,"9,189","$1,025,071",0.00%,
LISTED EQUITY,-,-,-,-,INVESTOR AB,-,INVEB SS,-,,"23,795","$1,018,066",0.00%,
LISTED EQUITY,-,-,-,-,PRIMORIS SERVICES CORP.,-,PRIM US,-,,"8,248","$1,017,800",0.00%,
LISTED EQUITY,-,-,-,-,TALEN ENERGY CORP.,-,TLN US,-,,"3,128","$1,017,775",0.00%,
LISTED EQUITY,-,-,-,-,THALES SA,-,HO FP,-,,"4,388","$1,017,585",0.00%,
LISTED EQUITY,-,-,-,-,EDISON INTERNATIONAL,-,EIX US,-,,"7,886","$1,016,981",0.00%,
LISTED EQUITY,-,-,-,-,GOLAR LNG LTD.,-,GLNG US,-,,"14,849","$1,014,956",0.00%,
LISTED EQUITY,-,-,-,-,JUDO CAPITAL HOLDINGS LTD.,-,JDO AU,-,,"557,223","$1,014,147",0.00%,
LISTED EQUITY,-,-,-,-,SANRIO CO. LTD.,-,8136 JP,-,,"17,798","$1,013,325",0.00%,
