PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCCGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
FIXED INCOME,EXTERNALLY,-,-,PAYDEN & RYGEL GLOBAL LIMITED,-,-,-,-,,,"$4,543,397",0.18%,
FIXED INCOME,EXTERNALLY,-,-,ARES MANAGEMENT UK LIMITED,-,-,-,-,,,"$874,488",0.03%,
FIXED INCOME,EXTERNALLY,-,-,"OAKTREE CAPITAL MANAGEMENT, L.P.",-,-,-,-,,,"$128,880",0.01%,
FIXED INCOME,EXTERNALLY,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,-,-,-,,,"$31,361",0.00%,
SUB TOTAL FIXED INCOME EXTERNALLY,,,,,,,,,,,"$875,667,379",34.12%,
LISTED EQUITY,-,-,-,-,MICROSOFT CORP.,-,MSFT US,-,,"14,667","$9,984,694",0.39%,
LISTED EQUITY,-,-,-,-,"APPLE, INC.",-,AAPL US,-,,"23,509","$9,508,139",0.37%,
LISTED EQUITY,-,-,-,-,BHP GROUP LTD.,-,BHP AU,-,,"231,956","$9,173,849",0.36%,
LISTED EQUITY,-,-,-,-,"AMAZON.COM, INC.",-,AMZN US,-,,"25,564","$9,058,268",0.35%,
LISTED EQUITY,-,-,-,-,COMMONWEALTH BANK OF AUSTRALIA,-,CBA AU,-,,"55,540","$8,511,373",0.33%,
LISTED EQUITY,-,-,-,-,NVIDIA CORP.,-,NVDA US,-,,"35,745","$7,753,086",0.30%,
LISTED EQUITY,-,-,-,-,CSL LTD.,-,CSL AU,-,,"22,651","$6,378,030",0.25%,
LISTED EQUITY,-,-,-,-,"META PLATFORMS, INC.",-,META US,-,,"5,940","$5,617,866",0.22%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOG US,-,,"15,151","$4,660,460",0.18%,
LISTED EQUITY,-,-,-,-,NATIONAL AUSTRALIA BANK LTD.,-,NAB AU,-,,"116,494","$4,321,944",0.17%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOGL US,-,,"13,643","$4,171,575",0.16%,
LISTED EQUITY,-,-,-,-,WESTPAC BANKING CORP.,-,WBC AU,-,,"122,559","$3,961,086",0.15%,
LISTED EQUITY,-,-,-,-,MACQUARIE GROUP LTD.,-,MQG AU,-,,"17,848","$3,955,923",0.15%,
LISTED EQUITY,-,-,-,-,"UNITEDHEALTH GROUP, INC.",-,UNH US,-,,"4,431","$3,620,032",0.14%,
LISTED EQUITY,-,-,-,-,ANZ GROUP HOLDINGS LTD.,-,ANZ AU,-,,"124,469","$3,552,322",0.14%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,TSM US,-,,"9,443","$3,011,970",0.12%,
LISTED EQUITY,-,-,-,-,TELSTRA GROUP LTD.,-,TLS AU,-,,"712,761","$2,858,173",0.11%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD AU,-,,"75,545","$2,777,811",0.11%,
LISTED EQUITY,-,-,-,-,"TESLA, INC.",-,TSLA US,-,,"4,083","$2,662,853",0.10%,
LISTED EQUITY,-,-,-,-,XERO LTD.,-,XRO AU,-,,"15,211","$2,563,870",0.10%,
LISTED EQUITY,-,-,-,-,"SALESFORCE, INC.",-,CRM US,-,,"4,405","$2,379,028",0.09%,
LISTED EQUITY,-,-,-,-,"VISA, INC.",-,V US,-,,"4,615","$2,355,290",0.09%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"18,189","$2,201,907",0.09%,
LISTED EQUITY,-,-,-,-,WESFARMERS LTD.,-,WES AU,-,,"30,514","$2,182,686",0.08%,
LISTED EQUITY,-,-,-,-,WOODSIDE ENERGY GROUP LTD.,-,WDS AU,-,,"86,257","$2,121,943",0.08%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,-,,"39,743","$2,104,779",0.08%,
LISTED EQUITY,-,-,-,-,JPMORGAN CHASE & CO.,-,JPM US,-,,"5,323","$2,060,872",0.08%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"58,859","$2,057,088",0.08%,
LISTED EQUITY,-,-,-,-,RIO TINTO LTD.,-,RIO AU,-,,"16,645","$1,955,086",0.08%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,"3,238","$1,877,818",0.07%,
LISTED EQUITY,-,-,-,-,QBE INSURANCE GROUP LTD.,-,QBE AU,-,,"97,356","$1,869,236",0.07%,
LISTED EQUITY,-,-,-,-,"MASTERCARD, INC.",-,MA US,-,,"2,177","$1,851,006",0.07%,
LISTED EQUITY,-,-,-,-,"BROADCOM, INC.",-,AVGO US,-,,"4,858","$1,818,771",0.07%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"7,017","$1,816,400",0.07%,
LISTED EQUITY,-,-,-,-,BRAMBLES LTD.,-,BXB AU,-,,"94,013","$1,808,839",0.07%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"49,672","$1,789,677",0.07%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"34,263","$1,715,462",0.07%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP US,-,,"14,483","$1,692,867",0.07%,
LISTED EQUITY,-,-,-,-,COCHLEAR LTD.,-,COH AU,-,,"5,660","$1,640,867",0.06%,
LISTED EQUITY,-,-,-,-,ARISTOCRAT LEISURE LTD.,-,ALL AU,-,,"23,794","$1,626,538",0.06%,
LISTED EQUITY,-,-,-,-,"NETFLIX, INC.",-,NFLX US,-,,"1,107","$1,592,785",0.06%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,SQ2 AU,-,,"10,989","$1,549,237",0.06%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,ROG SW,-,,"3,317","$1,510,505",0.06%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"29,317","$1,504,813",0.06%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,"3,019","$1,463,630",0.06%,
LISTED EQUITY,-,-,-,-,SIEMENS AG,-,SIE GR,-,,"4,600","$1,450,808",0.06%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,"3,969","$1,407,990",0.05%,
LISTED EQUITY,-,-,-,-,REA GROUP LTD.,-,REA AU,-,,"5,825","$1,358,845",0.05%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,"2,267","$1,350,039",0.05%,
LISTED EQUITY,-,-,-,-,NOVO NORDISK AS,-,NOVOB DC,-,,"9,336","$1,306,903",0.05%,
LISTED EQUITY,-,-,-,-,LOTTERY CORP. LTD.,-,TLC AU,-,,"258,605","$1,277,503",0.05%,
LISTED EQUITY,-,-,-,-,FORTESCUE LTD.,-,FMG AU,-,,"69,845","$1,274,686",0.05%,
LISTED EQUITY,-,-,-,-,PROCTER & GAMBLE CO.,-,PG US,-,,"4,520","$1,224,023",0.05%,
LISTED EQUITY,-,-,-,-,COLES GROUP LTD.,-,COL AU,-,,"63,607","$1,201,550",0.05%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,UNA NA,-,,"12,859","$1,180,234",0.05%,
LISTED EQUITY,-,-,-,-,NEXTDC LTD.,-,NXT AU,-,,"77,628","$1,169,861",0.05%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"1,149","$1,165,917",0.05%,
LISTED EQUITY,-,-,-,-,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,-,,"134,529","$1,138,121",0.04%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"6,779","$1,130,753",0.04%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"222,656","$1,117,731",0.04%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"11,372","$1,111,209",0.04%,
LISTED EQUITY,-,-,-,-,WOOLWORTHS GROUP LTD.,-,WOW AU,-,,"34,831","$1,062,000",0.04%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML NA,-,,930,"$1,056,218",0.04%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"9,176","$1,046,640",0.04%,
LISTED EQUITY,-,-,-,-,NOVARTIS AG,-,NOVN SW,-,,"6,453","$1,019,887",0.04%,
LISTED EQUITY,-,-,-,-,SUNCORP GROUP LTD.,-,SUN AU,-,,"53,460","$1,016,277",0.04%,
LISTED EQUITY,-,-,-,-,"THERMO FISHER SCIENTIFIC, INC.",-,TMO US,-,,"1,207","$1,013,842",0.04%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"10,230","$1,013,188",0.04%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"2,417","$1,007,086",0.04%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,"2,256","$1,006,199",0.04%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,364,"$1,001,339",0.04%,
LISTED EQUITY,-,-,-,-,COSTCO WHOLESALE CORP.,-,COST US,-,,676,"$999,727",0.04%,
LISTED EQUITY,-,-,-,-,ELI LILLY & CO.,-,LLY US,-,,794,"$990,335",0.04%,
LISTED EQUITY,-,-,-,-,SEEK LTD.,-,SEK AU,-,,"43,500","$981,802",0.04%,
LISTED EQUITY,-,-,-,-,ORIGIN ENERGY LTD.,-,ORG AU,-,,"89,622","$976,883",0.04%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,762","$975,720",0.04%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005930 KS,-,,"16,624","$970,333",0.04%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"38,283","$968,724",0.04%,
LISTED EQUITY,-,-,-,-,NORTHERN STAR RESOURCES LTD.,-,NST AU,-,,"62,555","$965,850",0.04%,
LISTED EQUITY,-,-,-,-,SONIC HEALTHCARE LTD.,-,SHL AU,-,,"35,582","$961,074",0.04%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"3,979","$957,609",0.04%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,"2,605","$954,430",0.04%,
LISTED EQUITY,-,-,-,-,GUZMAN Y GOMEZ LTD.,-,GYG AU,-,,"23,303","$945,421",0.04%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,"3,553","$935,317",0.04%,
LISTED EQUITY,-,-,-,-,"S&P GLOBAL, INC.",-,SPGI US,-,,"1,132","$910,927",0.04%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDB US,-,,"8,810","$908,665",0.04%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"9,875","$908,495",0.04%,
LISTED EQUITY,-,-,-,-,"BOOKING HOLDINGS, INC.",-,BKNG US,-,,113,"$907,819",0.04%,
LISTED EQUITY,-,-,-,-,"HOME DEPOT, INC.",-,HD US,-,,"1,444","$907,058",0.04%,
LISTED EQUITY,-,-,-,-,COMPUTERSHARE LTD.,-,CPU AU,-,,"26,515","$900,199",0.04%,
LISTED EQUITY,-,-,-,-,BANK OF AMERICA CORP.,-,BAC US,-,,"12,352","$876,754",0.03%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,"3,516","$864,042",0.03%,
LISTED EQUITY,-,-,-,-,"WALMART, INC.",-,WMT US,-,,"5,892","$859,766",0.03%,
LISTED EQUITY,-,-,-,-,HSBC HOLDINGS PLC,-,HSBA LN,-,,"53,494","$849,723",0.03%,
LISTED EQUITY,-,-,-,-,MEITUAN,-,3690 HK,-,,"26,439","$833,902",0.03%,
LISTED EQUITY,-,-,-,-,"MSCI, INC.",-,MSCI US,-,,860,"$832,916",0.03%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMC AU,-,,"55,197","$826,286",0.03%,
LISTED EQUITY,-,-,-,-,"SERVICENOW, INC.",-,NOW US,-,,482,"$826,016",0.03%,
LISTED EQUITY,-,-,-,-,DANAHER CORP.,-,DHR US,-,,"2,225","$824,951",0.03%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"69,423","$812,650",0.03%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"11,632","$809,659",0.03%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"2,390","$788,970",0.03%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"1,384","$786,215",0.03%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,"2,361","$783,507",0.03%,
LISTED EQUITY,-,-,-,-,"INTUITIVE SURGICAL, INC.",-,ISRG US,-,,916,"$772,885",0.03%,
LISTED EQUITY,-,-,-,-,JOHNSON & JOHNSON,-,JNJ US,-,,"3,263","$762,175",0.03%,
LISTED EQUITY,-,-,-,-,TECHNOLOGY ONE LTD.,-,TNE AU,-,,"24,163","$756,546",0.03%,
LISTED EQUITY,-,-,-,-,QANTAS AIRWAYS LTD.,-,QAN AU,-,,"82,902","$743,635",0.03%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"39,720","$742,365",0.03%,
LISTED EQUITY,-,-,-,-,SANTOS LTD.,-,STO AU,-,,"110,937","$741,057",0.03%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,"1,838","$722,458",0.03%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"3,721","$706,450",0.03%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,900,"$705,791",0.03%,
LISTED EQUITY,-,-,-,-,RTX CORP.,-,RTX US,-,,"3,724","$695,971",0.03%,
LISTED EQUITY,-,-,-,-,"PDD HOLDINGS, INC.",-,PDD US,-,,"4,406","$690,329",0.03%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"49,278","$675,103",0.03%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"86,769","$673,328",0.03%,
LISTED EQUITY,-,-,-,-,"YUM! BRANDS, INC.",-,YUM US,-,,"3,098","$671,261",0.03%,
LISTED EQUITY,-,-,-,-,"PEPSICO, INC.",-,PEP US,-,,"2,691","$661,045",0.03%,
LISTED EQUITY,-,-,-,-,NESTLE SA,-,NESN SW,-,,"4,887","$652,134",0.03%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM AU,-,,"10,673","$635,479",0.02%,
LISTED EQUITY,-,-,-,-,TENCENT HOLDINGS LTD.,-,700 HK,-,,"7,291","$632,147",0.02%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC US,-,,"4,579","$627,773",0.02%,
LISTED EQUITY,-,-,-,-,"CATERPILLAR, INC.",-,CAT US,-,,"1,062","$622,555",0.02%,
LISTED EQUITY,-,-,-,-,"ABBVIE, INC.",-,ABBV US,-,,"2,138","$613,884",0.02%,
LISTED EQUITY,-,-,-,-,"ADOBE, INC.",-,ADBE US,-,,853,"$613,058",0.02%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"11,341","$610,657",0.02%,
LISTED EQUITY,-,-,-,-,ASX LTD.,-,ASX AU,-,,"9,261","$602,776",0.02%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"3,404","$592,056",0.02%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"10,533","$590,087",0.02%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"15,014","$580,774",0.02%,
LISTED EQUITY,-,-,-,-,PRO MEDICUS LTD.,-,PME AU,-,,"2,321","$580,538",0.02%,
LISTED EQUITY,-,-,-,-,"BIO-RAD LABORATORIES, INC.",-,BIO US,-,,"1,085","$575,151",0.02%,
LISTED EQUITY,-,-,-,-,"SHOPIFY, INC.",-,SHOP US,-,,"3,337","$573,024",0.02%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"1,726","$572,891",0.02%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"13,802","$570,635",0.02%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"11,024","$570,634",0.02%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,784,"$566,539",0.02%,
LISTED EQUITY,-,-,-,-,ORICA LTD.,-,ORI AU,-,,"34,012","$563,927",0.02%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,233,"$559,626",0.02%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"132,937","$558,330",0.02%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"48,960","$554,715",0.02%,
LISTED EQUITY,-,-,-,-,EVOLUTION MINING LTD.,-,EVN AU,-,,"115,220","$554,207",0.02%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"12,611","$542,428",0.02%,
LISTED EQUITY,-,-,-,-,"QUALCOMM, INC.",-,QCOM US,-,,"2,181","$541,284",0.02%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"3,883","$541,222",0.02%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,"3,586","$532,464",0.02%,
LISTED EQUITY,-,-,-,-,LVMH MOET HENNESSY LOUIS VUITTON SE,-,MC FP,-,,500,"$531,004",0.02%,
LISTED EQUITY,-,-,-,-,ICON PLC,-,ICLR US,-,,"1,560","$528,288",0.02%,
LISTED EQUITY,-,-,-,-,"SUNCOR ENERGY, INC.",-,SU CN,-,,"9,077","$523,023",0.02%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"14,959","$516,682",0.02%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"143,068","$515,043",0.02%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"39,323","$513,556",0.02%,
LISTED EQUITY,-,-,-,-,QUBE HOLDINGS LTD.,-,QUB AU,-,,"127,969","$508,038",0.02%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,"1,062","$506,697",0.02%,
LISTED EQUITY,-,-,-,-,WELLS FARGO & CO.,-,WFC US,-,,"4,440","$503,719",0.02%,
LISTED EQUITY,-,-,-,-,"MEDIATEK, INC.",-,2454 TT,-,,"7,166","$499,532",0.02%,
LISTED EQUITY,-,-,-,-,CHARLES SCHWAB CORP.,-,SCHW US,-,,"4,143","$495,264",0.02%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"3,724","$491,930",0.02%,
LISTED EQUITY,-,-,-,-,"CITIGROUP, INC.",-,C US,-,,"4,306","$489,565",0.02%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"2,840","$486,660",0.02%,
LISTED EQUITY,-,-,-,-,"APPLIED MATERIALS, INC.",-,AMAT US,-,,"1,840","$483,410",0.02%,
LISTED EQUITY,-,-,-,-,"UNITED AIRLINES HOLDINGS, INC.",-,UAL US,-,,"3,057","$479,391",0.02%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"20,888","$477,291",0.02%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,913,"$477,239",0.02%,
LISTED EQUITY,-,-,-,-,ILUKA RESOURCES LTD.,-,ILU AU,-,,"93,806","$473,721",0.02%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"427,099","$473,259",0.02%,
LISTED EQUITY,-,-,-,-,AMPOL LTD.,-,ALD AU,-,,"16,670","$469,940",0.02%,
LISTED EQUITY,-,-,-,-,INFOSYS LTD.,-,INFY US,-,,"13,074","$462,846",0.02%,
LISTED EQUITY,-,-,-,-,"ADVANCED MICRO DEVICES, INC.",-,AMD US,-,,"2,369","$462,255",0.02%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"7,442","$458,625",0.02%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"13,425","$454,035",0.02%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"54,705","$444,944",0.02%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"19,693","$438,047",0.02%,
LISTED EQUITY,-,-,-,-,IDP EDUCATION LTD.,-,IEL AU,-,,"34,676","$437,966",0.02%,
LISTED EQUITY,-,-,-,-,SOUTH32 LTD.,-,S32 AU,-,,"128,536","$437,026",0.02%,
LISTED EQUITY,-,-,-,-,AMERICAN EXPRESS CO.,-,AXP US,-,,903,"$432,862",0.02%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"3,736","$427,885",0.02%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"2,364","$422,087",0.02%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"158,339","$419,598",0.02%,
LISTED EQUITY,-,-,-,-,"MERCK & CO., INC.",-,MRK US,-,,"2,523","$405,251",0.02%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,843,"$398,328",0.02%,
LISTED EQUITY,-,-,-,-,"COUPANG, INC.",-,CPNG US,-,,"11,180","$396,909",0.02%,
LISTED EQUITY,-,-,-,-,COCA-COLA CO.,-,KO US,-,,"3,931","$395,282",0.02%,
LISTED EQUITY,-,-,-,-,NASPERS LTD.,-,NPN SJ,-,,"1,106","$395,070",0.02%,
LISTED EQUITY,-,-,-,-,INCITEC PIVOT LTD.,-,IPL AU,-,,"134,420","$393,852",0.02%,
LISTED EQUITY,-,-,-,-,ALS LTD.,-,ALQ AU,-,,"25,921","$390,883",0.02%,
LISTED EQUITY,-,-,-,-,DOMINO'S PIZZA ENTERPRISES LTD.,-,DMP AU,-,,"13,147","$387,064",0.02%,
LISTED EQUITY,-,-,-,-,WALT DISNEY CO.,-,DIS US,-,,"2,148","$386,301",0.02%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"41,566","$385,745",0.02%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN US,-,,"3,642","$385,440",0.02%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"6,192","$383,437",0.01%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDFCB IN,-,,"11,440","$382,601",0.01%,
LISTED EQUITY,-,-,-,-,SGH LTD.,-,SGH AU,-,,"8,285","$382,053",0.01%,
LISTED EQUITY,-,-,-,-,LOCKHEED MARTIN CORP.,-,LMT US,-,,486,"$381,449",0.01%,
LISTED EQUITY,-,-,-,-,BANK CENTRAL ASIA TBK. PT,-,BBCA IJ,-,,"392,757","$381,319",0.01%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"2,473","$377,365",0.01%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"5,324","$375,739",0.01%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"2,895","$363,650",0.01%,
LISTED EQUITY,-,-,-,-,MEDIBANK PVT LTD.,-,MPL AU,-,,"95,491","$361,910",0.01%,
LISTED EQUITY,-,-,-,-,"NEXTERA ENERGY, INC.",-,NEE US,-,,"3,111","$360,264",0.01%,
LISTED EQUITY,-,-,-,-,BRISTOL-MYERS SQUIBB CO.,-,BMY US,-,,"3,936","$359,583",0.01%,
LISTED EQUITY,-,-,-,-,HERMES INTERNATIONAL SCA,-,RMS FP,-,,93,"$359,480",0.01%,
LISTED EQUITY,-,-,-,-,HCL TECHNOLOGIES LTD.,-,HCLT IN,-,,"9,910","$358,441",0.01%,
LISTED EQUITY,-,-,-,-,"CISCO SYSTEMS, INC.",-,CSCO US,-,,"3,683","$352,210",0.01%,
LISTED EQUITY,-,-,-,-,ORACLE CORP.,-,ORCL US,-,,"1,301","$350,125",0.01%,
LISTED EQUITY,-,-,-,-,ICICI BANK LTD.,-,ICICIBC IN,-,,"14,457","$349,532",0.01%,
LISTED EQUITY,-,-,-,-,LAM RESEARCH CORP.,-,LRCX US,-,,"2,961","$345,478",0.01%,
LISTED EQUITY,-,-,-,-,CINTAS CORP.,-,CTAS US,-,,"1,163","$343,045",0.01%,
LISTED EQUITY,-,-,-,-,CP ALL PCL,-,CPALLF TB,-,,"129,394","$341,721",0.01%,
LISTED EQUITY,-,-,-,-,"LULULEMON ATHLETICA, INC.",-,LULU US,-,,546,"$337,330",0.01%,
LISTED EQUITY,-,-,-,-,"XCEL ENERGY, INC.",-,XEL US,-,,"3,053","$332,878",0.01%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN LN,-,,"1,572","$332,798",0.01%,
LISTED EQUITY,-,-,-,-,MORGAN STANLEY,-,MS US,-,,"1,636","$332,364",0.01%,
LISTED EQUITY,-,-,-,-,DECKERS OUTDOOR CORP.,-,DECK US,-,,"1,009","$331,099",0.01%,
LISTED EQUITY,-,-,-,-,"AMERIPRISE FINANCIAL, INC.",-,AMP US,-,,382,"$328,480",0.01%,
LISTED EQUITY,-,-,-,-,VALERO ENERGY CORP.,-,VLO US,-,,"1,656","$327,836",0.01%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,438,"$321,592",0.01%,
LISTED EQUITY,-,-,-,-,"LOWE'S COS., INC.",-,LOW US,-,,801,"$319,313",0.01%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"3,035","$318,603",0.01%,
LISTED EQUITY,-,-,-,-,BANCO SANTANDER SA,-,SAN SM,-,,"42,550","$317,701",0.01%,
LISTED EQUITY,-,-,-,-,OVERSEA-CHINESE BANKING CORP. LTD.,-,OCBC SP,-,,"16,051","$317,172",0.01%,
LISTED EQUITY,-,-,-,-,"WW GRAINGER, INC.",-,GWW US,-,,186,"$316,096",0.01%,
LISTED EQUITY,-,-,-,-,HITACHI LTD.,-,6501 JP,-,,"7,810","$316,020",0.01%,
