PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"ESSENTIAL UTILITIES, INC.",-,WTRG US,-,,"6,508","$381,788",0.02%,
LISTED EQUITY,-,-,-,-,INPEX CORP.,-,1605 JP,-,,"18,849","$381,714",0.02%,
LISTED EQUITY,-,-,-,-,EURONEXT NV,-,ENX FP,-,,"2,100","$380,287",0.02%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISN SW,-,,2,"$377,455",0.02%,
LISTED EQUITY,-,-,-,-,"ROLLINS, INC.",-,ROL US,-,,"5,035","$376,924",0.02%,
LISTED EQUITY,-,-,-,-,SWISS PRIME SITE AG,-,SPSN SW,-,,"2,135","$375,909",0.02%,
LISTED EQUITY,-,-,-,-,EPIROC AB,-,EPIB SS,-,,"14,902","$375,547",0.02%,
LISTED EQUITY,-,-,-,-,ZALANDO SE,-,ZAL GR,-,,"6,925","$375,127",0.02%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN3 GR,-,,"2,645","$374,622",0.02%,
LISTED EQUITY,-,-,-,-,AES CORP.,-,AES US,-,,"17,966","$373,443",0.02%,
LISTED EQUITY,-,-,-,-,NICE LTD.,-,NICE IT,-,,"1,354","$372,851",0.02%,
LISTED EQUITY,-,-,-,-,"SHIMANO, INC.",-,7309 JP,-,,"1,694","$372,454",0.02%,
LISTED EQUITY,-,-,-,-,VAT GROUP AG,-,VACN SW,-,,609,"$372,217",0.02%,
LISTED EQUITY,-,-,-,-,KINGSPAN GROUP PLC,-,KSP ID,-,,"3,154","$371,652",0.02%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,"3,651","$369,655",0.02%,
LISTED EQUITY,-,-,-,-,ACCOR SA,-,AC FP,-,,"4,643","$365,290",0.02%,
LISTED EQUITY,-,-,-,-,"RIVIAN AUTOMOTIVE, INC.",-,RIVN US,-,,"17,005","$365,281",0.02%,
LISTED EQUITY,-,-,-,-,ELEMENT FLEET MANAGEMENT CORP.,-,EFN CN,-,,"11,187","$365,080",0.02%,
LISTED EQUITY,-,-,-,-,SNAM SPA,-,SRG IM,-,,"50,906","$364,132",0.02%,
LISTED EQUITY,-,-,-,-,MONCLER SPA,-,MONC IM,-,,"4,253","$362,599",0.02%,
LISTED EQUITY,-,-,-,-,TMX GROUP LTD.,-,X CN,-,,"7,279","$361,942",0.02%,
LISTED EQUITY,-,-,-,-,"DYNATRACE, INC.",-,DT US,-,,"4,113","$361,046",0.02%,
LISTED EQUITY,-,-,-,-,YAMAHA MOTOR CO. LTD.,-,7272 JP,-,,"24,991","$360,724",0.02%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,970,"$359,233",0.02%,
LISTED EQUITY,-,-,-,-,JULIUS BAER GROUP LTD.,-,BAER SW,-,,"3,431","$358,693",0.02%,
LISTED EQUITY,-,-,-,-,BUREAU VERITAS SA,-,BVI FP,-,,"7,302","$358,302",0.02%,
LISTED EQUITY,-,-,-,-,INFORMA PLC,-,INF LN,-,,"22,137","$357,512",0.02%,
LISTED EQUITY,-,-,-,-,CAMPBELL'S CO.,-,CPB US,-,,"5,281","$357,239",0.02%,
LISTED EQUITY,-,-,-,-,KONGSBERG GRUPPEN ASA,-,KOG NO,-,,"1,953","$355,449",0.02%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"2,780","$353,830",0.02%,
LISTED EQUITY,-,-,-,-,"GFL ENVIRONMENTAL, INC.",-,GFL CN,-,,"4,897","$352,375",0.02%,
LISTED EQUITY,-,-,-,-,"UNIVERSAL HEALTH SERVICES, INC.",-,UHS US,-,,"1,212","$351,264",0.02%,
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,"33,322","$350,494",0.02%,
LISTED EQUITY,-,-,-,-,TERNA - RETE ELETTRICA NAZIONALE,-,TRN IM,-,,"27,474","$350,127",0.02%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"4,293","$350,084",0.02%,
LISTED EQUITY,-,-,-,-,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-,ACS SM,-,,"4,314","$349,509",0.02%,
LISTED EQUITY,-,-,-,-,MONDAY.COM LTD.,-,MNDY US,-,,918,"$348,992",0.02%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SW US,-,,"4,011","$348,886",0.02%,
LISTED EQUITY,-,-,-,-,"OVINTIV, INC.",-,OVV US,-,,"5,245","$343,066",0.02%,
LISTED EQUITY,-,-,-,-,INDUTRADE AB,-,INDT SS,-,,"8,448","$342,077",0.02%,
LISTED EQUITY,-,-,-,-,HORMEL FOODS CORP.,-,HRL US,-,,"6,743","$341,630",0.02%,
LISTED EQUITY,-,-,-,-,EXACT SCIENCES CORP.,-,EXAS US,-,,"3,753","$340,593",0.02%,
LISTED EQUITY,-,-,-,-,"TFI INTERNATIONAL, INC.",-,TFII CN,-,,"1,557","$339,563",0.02%,
LISTED EQUITY,-,-,-,-,ALBEMARLE CORP.,-,ALB US,-,,"2,438","$338,915",0.02%,
LISTED EQUITY,-,-,-,-,ALFA LAVAL AB,-,ALFA SS,-,,"5,006","$338,511",0.02%,
LISTED EQUITY,-,-,-,-,KEYERA CORP.,-,KEY CN,-,,"6,830","$337,160",0.02%,
LISTED EQUITY,-,-,-,-,EQT AB,-,EQT SS,-,,"7,529","$336,886",0.02%,
LISTED EQUITY,-,-,-,-,FORTUM OYJ,-,FORTUM FH,-,,"14,862","$335,932",0.02%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"22,778","$335,459",0.02%,
LISTED EQUITY,-,-,-,-,IMPERIAL OIL LTD.,-,IMO CN,-,,"3,359","$334,181",0.02%,
LISTED EQUITY,-,-,-,-,AIB GROUP PLC,-,AIBG ID,-,,"37,351","$332,953",0.01%,
LISTED EQUITY,-,-,-,-,TOYOTA TSUSHO CORP.,-,8015 JP,-,,"11,437","$332,387",0.01%,
LISTED EQUITY,-,-,-,-,SHIMADZU CORP.,-,7701 JP,-,,"7,201","$330,128",0.01%,
LISTED EQUITY,-,-,-,-,FIRST QUANTUM MINERALS LTD.,-,FM CN,-,,"15,851","$329,840",0.01%,
LISTED EQUITY,-,-,-,-,ORKLA ASA,-,ORK NO,-,,"23,532","$329,127",0.01%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,"2,629","$327,133",0.01%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"21,744","$325,990",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,"4,143","$325,098",0.01%,
LISTED EQUITY,-,-,-,-,WARTSILA OYJ ABP,-,WRT1V FH,-,,"11,267","$322,402",0.01%,
LISTED EQUITY,-,-,-,-,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL US,-,,"1,078","$321,413",0.01%,
LISTED EQUITY,-,-,-,-,LOGITECH INTERNATIONAL SA,-,LOGN SW,-,,"2,402","$321,291",0.01%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,"2,399","$320,382",0.01%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,"1,131","$320,211",0.01%,
LISTED EQUITY,-,-,-,-,MITSUI OSK LINES LTD.,-,9104 JP,-,,"5,648","$319,694",0.01%,
LISTED EQUITY,-,-,-,-,TELIA CO. AB,-,TELIA SS,-,,"71,281","$319,563",0.01%,
LISTED EQUITY,-,-,-,-,"CH ROBINSON WORLDWIDE, INC.",-,CHRW US,-,,"1,914","$319,379",0.01%,
LISTED EQUITY,-,-,-,-,"ALLY FINANCIAL, INC.",-,ALLY US,-,,"5,464","$317,802",0.01%,
LISTED EQUITY,-,-,-,-,NOMURA RESEARCH INSTITUTE LTD.,-,4307 JP,-,,"6,636","$317,739",0.01%,
LISTED EQUITY,-,-,-,-,WH GROUP LTD.,-,288 HK,-,,"254,110","$317,537",0.01%,
LISTED EQUITY,-,-,-,-,TRELLEBORG AB,-,TRELB SS,-,,"5,714","$316,230",0.01%,
LISTED EQUITY,-,-,-,-,CARLSBERG AS,-,CARLB DC,-,,"2,040","$315,726",0.01%,
LISTED EQUITY,-,-,-,-,CELANESE CORP.,-,CE US,-,,"2,823","$315,582",0.01%,
LISTED EQUITY,-,-,-,-,TENARIS SA,-,TEN IM,-,,"10,424","$315,038",0.01%,
LISTED EQUITY,-,-,-,-,FUJIKURA LTD.,-,5803 JP,-,,"4,659","$313,547",0.01%,
LISTED EQUITY,-,-,-,-,ADMIRAL GROUP PLC,-,ADM LN,-,,"5,821","$311,306",0.01%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"98,513","$309,251",0.01%,
LISTED EQUITY,-,-,-,-,NN GROUP NV,-,NN NA,-,,"4,393","$309,111",0.01%,
LISTED EQUITY,-,-,-,-,"ENPHASE ENERGY, INC.",-,ENPH US,-,,"2,777","$308,075",0.01%,
LISTED EQUITY,-,-,-,-,"BENTLEY SYSTEMS, INC.",-,BSY US,-,,"4,042","$304,902",0.01%,
LISTED EQUITY,-,-,-,-,EISAI CO. LTD.,-,4523 JP,-,,"6,777","$301,515",0.01%,
LISTED EQUITY,-,-,-,-,A.O. SMITH CORP.,-,AOS US,-,,"2,719","$299,512",0.01%,
LISTED EQUITY,-,-,-,-,BUNGE GLOBAL SA,-,BG US,-,,"2,345","$294,543",0.01%,
LISTED EQUITY,-,-,-,-,REXEL SA,-,RXL FP,-,,"7,143","$293,881",0.01%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,"7,131","$293,810",0.01%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,"5,512","$292,665",0.01%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,"2,618","$292,105",0.01%,
LISTED EQUITY,-,-,-,-,ALLEGION PLC,-,ALLE US,-,,"1,379","$291,007",0.01%,
LISTED EQUITY,-,-,-,-,GALDERMA GROUP AG,-,GALD SW,-,,"1,615","$289,715",0.01%,
LISTED EQUITY,-,-,-,-,PAN AMERICAN SILVER CORP.,-,PAAS CN,-,,"8,798","$287,313",0.01%,
LISTED EQUITY,-,-,-,-,HEINEKEN HOLDING NV,-,HEIO NA,-,,"2,945","$284,964",0.01%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,"2,352","$284,745",0.01%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"17,011","$284,705",0.01%,
LISTED EQUITY,-,-,-,-,"ASSURANT, INC.",-,AIZ US,-,,826,"$284,450",0.01%,
LISTED EQUITY,-,-,-,-,CNH INDUSTRIAL NV,-,CNH US,-,,"15,530","$284,188",0.01%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHP SW,-,,631,"$281,654",0.01%,
LISTED EQUITY,-,-,-,-,AKER BP ASA,-,AKRBP NO,-,,"8,927","$281,449",0.01%,
LISTED EQUITY,-,-,-,-,EASTMAN CHEMICAL CO.,-,EMN US,-,,"1,901","$280,411",0.01%,
LISTED EQUITY,-,-,-,-,APA CORP.,-,APA US,-,,"7,504","$279,866",0.01%,
LISTED EQUITY,-,-,-,-,SHISEIDO CO. LTD.,-,4911 JP,-,,"9,742","$278,990",0.01%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHN SW,-,,629,"$277,458",0.01%,
LISTED EQUITY,-,-,-,-,WIX.COM LTD.,-,WIX US,-,,801,"$277,417",0.01%,
LISTED EQUITY,-,-,-,-,ISUZU MOTORS LTD.,-,7202 JP,-,,"12,496","$277,189",0.01%,
LISTED EQUITY,-,-,-,-,MOLSON COORS BEVERAGE CO.,-,TAP US,-,,"2,993","$277,118",0.01%,
LISTED EQUITY,-,-,-,-,"KANSAI ELECTRIC POWER CO., INC.",-,9503 JP,-,,"15,320","$276,068",0.01%,
LISTED EQUITY,-,-,-,-,SHIONOGI & CO. LTD.,-,4507 JP,-,,"12,072","$275,298",0.01%,
LISTED EQUITY,-,-,-,-,AKZO NOBEL NV,-,AKZA NA,-,,"2,827","$274,077",0.01%,
LISTED EQUITY,-,-,-,-,METSO OYJ,-,METSO FH,-,,"18,247","$274,039",0.01%,
LISTED EQUITY,-,-,-,-,NORDSON CORP.,-,NDSN US,-,,808,"$273,176",0.01%,
LISTED EQUITY,-,-,-,-,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX US,-,,"3,187","$273,057",0.01%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEI US,-,,710,"$272,705",0.01%,
LISTED EQUITY,-,-,-,-,"RAKUTEN GROUP, INC.",-,4755 JP,-,,"30,865","$272,441",0.01%,
LISTED EQUITY,-,-,-,-,"COREBRIDGE FINANCIAL, INC.",-,CRBG US,-,,"5,610","$271,208",0.01%,
LISTED EQUITY,-,-,-,-,PAN PACIFIC INTERNATIONAL HOLDINGS CORP.,-,7532 JP,-,,"6,071","$269,296",0.01%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,"10,346","$268,293",0.01%,
LISTED EQUITY,-,-,-,-,ERIE INDEMNITY CO.,-,ERIE US,-,,402,"$267,451",0.01%,
LISTED EQUITY,-,-,-,-,HKT TRUST & HKT LTD.,-,6823 HK,-,,"132,723","$264,920",0.01%,
LISTED EQUITY,-,-,-,-,SUBARU CORP.,-,7270 JP,-,,"9,107","$264,024",0.01%,
LISTED EQUITY,-,-,-,-,GRAB HOLDINGS LTD.,-,GRAB US,-,,"34,379","$262,082",0.01%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"2,450","$261,448",0.01%,
LISTED EQUITY,-,-,-,-,EXOR NV,-,EXO NA,-,,"1,732","$256,465",0.01%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"19,606","$256,151",0.01%,
LISTED EQUITY,-,-,-,-,OBIC CO. LTD.,-,4684 JP,-,,"5,295","$255,365",0.01%,
LISTED EQUITY,-,-,-,-,UNITED UTILITIES GROUP PLC,-,UU LN,-,,"11,974","$254,681",0.01%,
LISTED EQUITY,-,-,-,-,LASERTEC CORP.,-,6920 JP,-,,"1,624","$253,392",0.01%,
LISTED EQUITY,-,-,-,-,ARC RESOURCES LTD.,-,ARX CN,-,,"8,631","$252,696",0.01%,
LISTED EQUITY,-,-,-,-,"MINEBEA MITSUMI, INC.",-,6479 JP,-,,"9,531","$251,671",0.01%,
LISTED EQUITY,-,-,-,-,GEORGE WESTON LTD.,-,WN CN,-,,"1,002","$251,661",0.01%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"26,187","$250,513",0.01%,
LISTED EQUITY,-,-,-,-,BE SEMICONDUCTOR INDUSTRIES NV,-,BESI NA,-,,"1,126","$249,151",0.01%,
LISTED EQUITY,-,-,-,-,DR. ING HC F PORSCHE AG,-,P911 GR,-,,"2,546","$248,800",0.01%,
LISTED EQUITY,-,-,-,-,SODEXO SA,-,SW FP,-,,"1,867","$248,432",0.01%,
LISTED EQUITY,-,-,-,-,"DAIWA SECURITIES GROUP, INC.",-,8601 JP,-,,"22,944","$247,113",0.01%,
LISTED EQUITY,-,-,-,-,AUTO TRADER GROUP PLC,-,AUTO LN,-,,"15,357","$246,336",0.01%,
LISTED EQUITY,-,-,-,-,LKQ CORP.,-,LKQ US,-,,"4,143","$245,889",0.01%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"3,449","$243,404",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE AIRLINES LTD.,-,SIA SP,-,,"31,698","$241,683",0.01%,
LISTED EQUITY,-,-,-,-,CTS EVENTIM AG & CO. KGAA,-,EVD GR,-,,"1,768","$241,494",0.01%,
LISTED EQUITY,-,-,-,-,KIRIN HOLDINGS CO. LTD.,-,2503 JP,-,,"11,437","$240,828",0.01%,
LISTED EQUITY,-,-,-,-,"PAYCOM SOFTWARE, INC.",-,PAYC US,-,,727,"$240,724",0.01%,
LISTED EQUITY,-,-,-,-,"DAVITA, INC.",-,DVA US,-,,995,"$240,264",0.01%,
LISTED EQUITY,-,-,-,-,SUMITOMO REALTY & DEVELOPMENT CO. LTD.,-,8830 JP,-,,"4,730","$240,133",0.01%,
LISTED EQUITY,-,-,-,-,"ALBERTSONS COS., INC.",-,ACI US,-,,"7,512","$238,296",0.01%,
LISTED EQUITY,-,-,-,-,KAJIMA CORP.,-,1812 JP,-,,"8,048","$238,286",0.01%,
LISTED EQUITY,-,-,-,-,"LAMB WESTON HOLDINGS, INC.",-,LW US,-,,"2,196","$237,063",0.01%,
LISTED EQUITY,-,-,-,-,GALP ENERGIA SGPS SA,-,GALP PL,-,,"8,813","$235,083",0.01%,
LISTED EQUITY,-,-,-,-,"STANTEC, INC.",-,STN CN,-,,"1,855","$234,980",0.01%,
LISTED EQUITY,-,-,-,-,"AGC, INC.",-,5201 JP,-,,"4,942","$234,888",0.01%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,"10,883","$234,658",0.01%,
LISTED EQUITY,-,-,-,-,RENAULT SA,-,RNO FP,-,,"2,974","$233,986",0.01%,
LISTED EQUITY,-,-,-,-,CK ASSET HOLDINGS LTD.,-,1113 HK,-,,"35,203","$233,487",0.01%,
LISTED EQUITY,-,-,-,-,IVANHOE MINES LTD.,-,IVN CN,-,,"12,144","$232,665",0.01%,
LISTED EQUITY,-,-,-,-,MGM RESORTS INTERNATIONAL,-,MGM US,-,,"4,146","$232,036",0.01%,
LISTED EQUITY,-,-,-,-,ZEALAND PHARMA AS,-,ZEAL DC,-,,"1,445","$231,895",0.01%,
LISTED EQUITY,-,-,-,-,NITORI HOLDINGS CO. LTD.,-,9843 JP,-,,"1,200","$229,842",0.01%,
LISTED EQUITY,-,-,-,-,"IA FINANCIAL CORP., INC.",-,IAG CN,-,,"1,530","$229,048",0.01%,
LISTED EQUITY,-,-,-,-,MELROSE INDUSTRIES PLC,-,MRO LN,-,,"20,375","$228,244",0.01%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON INGALLS INDUSTRIES, INC.",-,HII US,-,,748,"$228,182",0.01%,
LISTED EQUITY,-,-,-,-,H & M HENNES & MAURITZ AB,-,HMB SS,-,,"10,414","$226,965",0.01%,
LISTED EQUITY,-,-,-,-,GALAXY ENTERTAINMENT GROUP LTD.,-,27 HK,-,,"32,475","$222,822",0.01%,
LISTED EQUITY,-,-,-,-,SEVERN TRENT PLC,-,SVT LN,-,,"4,389","$222,661",0.01%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,103,"$221,169",0.01%,
LISTED EQUITY,-,-,-,-,"AMERICAN FINANCIAL GROUP, INC.",-,AFG US,-,,"1,000","$221,082",0.01%,
LISTED EQUITY,-,-,-,-,KAWASAKI KISEN KAISHA LTD.,-,9107 JP,-,,"9,531","$220,818",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOX US,-,,"2,976","$219,882",0.01%,
LISTED EQUITY,-,-,-,-,NORSK HYDRO ASA,-,NHY NO,-,,"24,704","$219,712",0.01%,
LISTED EQUITY,-,-,-,-,MARKS & SPENCER GROUP PLC,-,MKS LN,-,,"28,912","$219,599",0.01%,
LISTED EQUITY,-,-,-,-,TORO CO.,-,TTC US,-,,"1,694","$219,198",0.01%,
LISTED EQUITY,-,-,-,-,ASSOCIATED BRITISH FOODS PLC,-,ABF LN,-,,"5,302","$219,101",0.01%,
LISTED EQUITY,-,-,-,-,CENTRICA PLC,-,CNA LN,-,,"80,740","$218,194",0.01%,
LISTED EQUITY,-,-,-,-,BRENNTAG SE,-,BNR GR,-,,"2,250","$217,797",0.01%,
LISTED EQUITY,-,-,-,-,TAISEI CORP.,-,1801 JP,-,,"3,177","$216,753",0.01%,
LISTED EQUITY,-,-,-,-,WEST JAPAN RAILWAY CO.,-,9021 JP,-,,"7,483","$215,104",0.01%,
LISTED EQUITY,-,-,-,-,SMITHS GROUP PLC,-,SMIN LN,-,,"6,163","$214,302",0.01%,
LISTED EQUITY,-,-,-,-,"FORTUNE BRANDS INNOVATIONS, INC.",-,FBIN US,-,,"1,931","$213,089",0.01%,
LISTED EQUITY,-,-,-,-,"GILDAN ACTIVEWEAR, INC.",-,GIL CN,-,,"2,779","$211,104",0.01%,
LISTED EQUITY,-,-,-,-,ANTOFAGASTA PLC,-,ANTO LN,-,,"6,559","$210,957",0.01%,
LISTED EQUITY,-,-,-,-,SYSMEX CORP.,-,6869 JP,-,,"6,989","$209,482",0.01%,
LISTED EQUITY,-,-,-,-,MONDI PLC,-,MNDI LN,-,,"8,676","$209,184",0.01%,
LISTED EQUITY,-,-,-,-,POWER ASSETS HOLDINGS LTD.,-,6 HK,-,,"18,355","$206,851",0.01%,
LISTED EQUITY,-,-,-,-,HONG KONG & CHINA GAS CO. LTD.,-,3 HK,-,,"160,031","$206,630",0.01%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLUT US,-,,494,"$206,285",0.01%,
LISTED EQUITY,-,-,-,-,JARDINE MATHESON HOLDINGS LTD.,-,JM SP,-,,"3,106","$205,547",0.01%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,"10,307","$204,771",0.01%,
LISTED EQUITY,-,-,-,-,CARREFOUR SA,-,CA FP,-,,"8,857","$203,385",0.01%,
LISTED EQUITY,-,-,-,-,WYNN RESORTS LTD.,-,WYNN US,-,,"1,460","$203,165",0.01%,
LISTED EQUITY,-,-,-,-,"HENRY SCHEIN, INC.",-,HSIC US,-,,"1,813","$202,625",0.01%,
LISTED EQUITY,-,-,-,-,OBAYASHI CORP.,-,1802 JP,-,,"9,389","$201,963",0.01%,
LISTED EQUITY,-,-,-,-,SEI INVESTMENTS CO.,-,SEIC US,-,,"1,507","$200,788",0.01%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,"15,955","$200,451",0.01%,
LISTED EQUITY,-,-,-,-,IMCD NV,-,IMCD NA,-,,830,"$199,082",0.01%,
LISTED EQUITY,-,-,-,-,HF SINCLAIR CORP.,-,DINO US,-,,"3,490","$197,587",0.01%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKB DC,-,,73,"$196,032",0.01%,
LISTED EQUITY,-,-,-,-,RICOH CO. LTD.,-,7752 JP,-,,"10,519","$195,828",0.01%,
LISTED EQUITY,-,-,-,-,MATSUKIYOCOCOKARA & CO.,-,3088 JP,-,,"8,260","$195,662",0.01%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,"4,255","$193,118",0.01%,
LISTED EQUITY,-,-,-,-,ORSTED AS,-,ORSTED DC,-,,"2,656","$193,106",0.01%,
LISTED EQUITY,-,-,-,-,"MARKETAXESS HOLDINGS, INC.",-,MKTX US,-,,528,"$192,788",0.01%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,"2,189","$192,682",0.01%,
LISTED EQUITY,-,-,-,-,OSAKA GAS CO. LTD.,-,9532 JP,-,,"5,365","$190,783",0.01%,
LISTED EQUITY,-,-,-,-,EPIROC AB,-,EPIA SS,-,,"6,716","$189,025",0.01%,
LISTED EQUITY,-,-,-,-,ISRAEL DISCOUNT BANK LTD.,-,DSCT IT,-,,"17,027","$188,089",0.01%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA NZ,-,,"23,872","$187,927",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,"3,395","$187,616",0.01%,
LISTED EQUITY,-,-,-,-,MOWI ASA,-,MOWI NO,-,,"6,734","$186,488",0.01%,
LISTED EQUITY,-,-,-,-,ASR NEDERLAND NV,-,ASRNL NA,-,,"2,428","$185,888",0.01%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,"10,237","$185,416",0.01%,
LISTED EQUITY,-,-,-,-,"TELEFLEX, INC.",-,TFX US,-,,645,"$185,282",0.01%,
LISTED EQUITY,-,-,-,-,SKANSKA AB,-,SKAB SS,-,,"5,444","$185,168",0.01%,
LISTED EQUITY,-,-,-,-,MOSAIC CO.,-,MOS US,-,,"4,662","$185,061",0.01%,
LISTED EQUITY,-,-,-,-,FIRSTSERVICE CORP.,-,FSV CN,-,,632,"$184,765",0.01%,
LISTED EQUITY,-,-,-,-,OPEN TEXT CORP.,-,OTEX CN,-,,"4,032","$184,190",0.01%,
LISTED EQUITY,-,-,-,-,LIFCO AB,-,LIFCOB SS,-,,"3,893","$182,460",0.01%,
LISTED EQUITY,-,-,-,-,SAAB AB,-,SAABB SS,-,,"5,326","$181,936",0.01%,
LISTED EQUITY,-,-,-,-,"MATCH GROUP, INC.",-,MTCH US,-,,"3,440","$181,710",0.01%,
LISTED EQUITY,-,-,-,-,BALOISE HOLDING AG,-,BALN SW,-,,621,"$181,485",0.01%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,"1,276","$180,853",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA CELLULOSA AB SCA,-,SCAB SS,-,,"8,798","$180,621",0.01%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,"5,797","$178,869",0.01%,
LISTED EQUITY,-,-,-,-,GEA GROUP AG,-,G1A GR,-,,"2,218","$177,402",0.01%,
LISTED EQUITY,-,-,-,-,SKF AB,-,SKFB SS,-,,"5,838","$177,171",0.01%,
LISTED EQUITY,-,-,-,-,KEPPEL LTD.,-,KEP SP,-,,"21,815","$176,656",0.01%,
LISTED EQUITY,-,-,-,-,NISSAN MOTOR CO. LTD.,-,7201 JP,-,,"35,652","$175,866",0.01%,
LISTED EQUITY,-,-,-,-,M&G PLC,-,MNG LN,-,,"43,849","$175,488",0.01%,
LISTED EQUITY,-,-,-,-,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SPA,-,MB IM,-,,"7,359","$173,231",0.01%,
LISTED EQUITY,-,-,-,-,LUNDIN MINING CORP.,-,LUN CN,-,,"12,443","$172,861",0.01%,
LISTED EQUITY,-,-,-,-,"QORVO, INC.",-,QRVO US,-,,"1,524","$172,151",0.01%,
LISTED EQUITY,-,-,-,-,AGEAS SA,-,AGS BB,-,,"2,179","$170,943",0.01%,
LISTED EQUITY,-,-,-,-,LY CORP.,-,4689 JP,-,,"39,040","$168,269",0.01%,
LISTED EQUITY,-,-,-,-,"ASPEN TECHNOLOGY, INC.",-,AZPN US,-,,417,"$168,220",0.01%,
LISTED EQUITY,-,-,-,-,KINGFISHER PLC,-,KGF LN,-,,"33,417","$168,110",0.01%,
LISTED EQUITY,-,-,-,-,"SBI HOLDINGS, INC.",-,8473 JP,-,,"4,095","$167,563",0.01%,
